updated date,expiration date,ticker,Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,Open Interest,Vol/OI,Type,Last Trade,Avg IV
20230905,20230915,meta,287.50,3.05,3.05,30.62%,-0.27976,1.97E-02,-0.21037,1.88E-01,-2.72E-02,367,990,0.37,Put,09/01/23,30.19%
20230905,20230915,meta,290.00,3.89,3.89,30.74%,-0.333,2.12E-02,-0.22706,2.03E-01,-3.22E-02,1161,23792,0.05,Put,09/01/23,30.19%
20230905,20230915,meta,292.50,4.84,4.73,30.18%,-0.38715,2.29E-02,-0.23334,2.14E-01,-3.68E-02,168,1851,0.09,Put,09/01/23,30.19%
20230905,20230915,meta,295.00,5.75,5.75,29.86%,-0.44549,2.38E-02,-0.23658,2.21E-01,-4.17E-02,2379,5754,0.41,Put,09/01/23,30.19%
20230905,20230915,meta,297.50,7,7,29.90%,-0.50554,2.40E-02,-0.23714,2.23E-01,-4.67E-02,636,972,0.65,Put,09/01/23,30.19%
20230905,20230915,meta,300.00,8.4,8.4,29.93%,-0.56507,2.37E-02,-0.23214,2.20E-01,-5.11E-02,840,8556,0.1,Put,09/01/23,30.19%
20230905,20230915,meta,302.50,9.85,9.85,29.52%,-0.62523,2.32E-02,-0.21785,2.12E-01,-5.43E-02,207,671,0.31,Put,09/01/23,30.19%
20230905,20230915,meta,305.00,11.75,11.53,29.48%,-0.68138,2.20E-02,-0.20223,1.99E-01,-5.70E-02,403,9360,0.04,Put,09/01/23,30.19%
20230905,20230915,meta,307.50,13.45,13.45,30.09%,-0.72858,2.00E-02,-0.18941,1.85E-01,-5.92E-02,194,123,1.58,Put,09/01/23,30.19%
20230905,20230915,meta,310.00,15.46,15.46,30.62%,-0.77089,1.81E-02,-0.17371,1.69E-01,-6.05E-02,71,4340,0.02,Put,09/01/23,30.19%
20230905,20230915,meta,315.00,19.56,19.56,30.37%,-0.85155,1.41E-02,-0.12548,1.28E-01,-5.97E-02,32,2302,0.01,Put,09/01/23,30.19%
20230905,20230915,meta,320.00,24.05,24.05,30.57%,-0.91198,9.75E-03,-0.08224,8.73E-02,-4.98E-02,61,2255,0.03,Put,09/01/23,30.19%
20230905,20230915,meta,325.00,28.75,28.75,30.45%,-0.95613,5.76E-03,-0.04308,4.96E-02,-3.64E-02,43,1966,0.02,Put,09/01/23,30.19%
20230905,20230915,meta,330.00,33.01,34.45,43.99%,-0.89983,8.22E-03,-0.14029,9.70E-02,-5.82E-02,177,1574,0.11,Put,09/01/23,30.19%
20230905,20230915,meta,335.00,38.05,39.3,46.70%,-0.91681,6.06E-03,-0.12861,8.43E-02,-5.56E-02,6,570,0.01,Put,09/01/23,30.19%
20230905,20230915,meta,340.00,41.35,43.75,41.81%,-0.96659,3.35E-03,-0.04896,3.98E-02,-3.67E-02,2,20,0.1,Put,09/01/23,30.19%
20230905,20230915,meta,345.00,48.35,48.65,41.80%,-0.98771,1.39E-03,-0.01879,1.59E-02,-1.63E-02,0,8,0,Put,08/30/23,30.19%
20230905,20230915,meta,350.00,51.5,53.63,43.12%,-0.99212,9.20E-04,-0.01216,1.07E-02,-1.34E-02,0,0,0,Put,08/29/23,30.19%
20230905,20230915,meta,355.00,57.19,58.65,48.24%,-0.98913,1.08E-03,-0.0198,1.43E-02,-1.64E-02,0,0,0,Put,08/16/23,30.19%
20230905,20230915,meta,360.00,54.92,63.65,51.35%,-0.98968,9.70E-04,-0.02027,1.37E-02,-1.64E-02,0,0,0,Put,08/14/23,30.19%
20230905,20230915,meta,365.00,64.31,68.65,54.39%,-0.99016,8.80E-04,-0.02071,1.31E-02,-1.65E-02,0,0,0,Put,08/14/23,30.19%
20230905,20230915,meta,370.00,86.53,73.62,55.07%,-0.99356,6.00E-04,-0.0134,8.97E-03,-1.36E-02,0,0,0,Put,08/25/23,30.19%
20230905,20230915,meta,375.00,51.9,78.63,57.91%,-0.99381,5.50E-04,-0.01369,8.67E-03,-1.37E-02,0,0,0,Put,08/01/23,30.19%
20230905,20230915,meta,380.00,66.2,83.65,63.15%,-0.99121,6.90E-04,-0.02208,1.20E-02,-1.69E-02,0,0,0,Put,08/07/23,30.19%
20230905,20230915,meta,385.00,88,89.45,86.04%,-0.94119,2.51E-03,-0.18808,6.49E-02,-6.47E-02,0,0,0,Put,07/26/23,30.19%
20230905,20230915,meta,390.00,67.1,93.63,66.13%,-0.99437,4.50E-04,-0.01458,8.00E-03,-1.41E-02,0,0,0,Put,07/28/23,30.19%
20230905,20230915,meta,395.00,111.43,98.65,71.43%,-0.992,5.60E-04,-0.0232,1.10E-02,-1.72E-02,0,0,0,Put,06/16/23,30.19%
20230905,20230915,meta,400.00,102,103.65,74.09%,-0.99222,5.30E-04,-0.02356,1.08E-02,-1.73E-02,0,0,0,Put,08/29/23,30.19%
20230905,20230915,meta,405.00,115.04,108.68,78.51%,-0.98753,1.12E-03,-0.0395,1.70E-02,-2.86E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,410.00,120.03,113.63,76.47%,-0.99492,3.50E-04,-0.0156,7.32E-03,-1.44E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,415.00,125.04,118.63,78.95%,-0.99503,3.30E-04,-0.01584,7.18E-03,-1.45E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,420.00,130.02,124.25,103.99%,-0.95817,1.59E-03,-0.17138,4.92E-02,-6.18E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,425.00,135.1,128.7,90.27%,-0.98716,6.80E-04,-0.04803,1.75E-02,-3.06E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,430.00,140.11,134.4,112.58%,-0.95412,1.58E-03,-0.20251,5.32E-02,-6.78E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,435.00,144.91,138.65,91.61%,-0.99331,3.70E-04,-0.02585,9.45E-03,-1.82E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,440.00,149.66,144.35,117.11%,-0.95797,1.41E-03,-0.19591,4.94E-02,-6.47E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,445.00,0,149.35,119.78%,-0.95865,1.36E-03,-0.19781,4.88E-02,-6.53E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,450.00,0,153.7,102.38%,-0.98821,5.60E-04,-0.05085,1.62E-02,-3.17E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,455.00,164.86,158.65,100.85%,-0.9937,3.20E-04,-0.02711,8.98E-03,-1.88E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,460.00,169.54,163.65,103.08%,-0.99379,3.10E-04,-0.0274,8.87E-03,-1.89E-02,0,0,0,Put,08/21/23,30.19%
20230905,20230915,meta,465.00,172.27,169.45,132.17%,-0.95733,1.27E-03,-0.22534,5.02E-02,-7.30E-02,0,0,0,Put,08/17/23,30.19%
20230905,20230915,meta,470.00,180.51,173.65,107.46%,-0.99395,2.90E-04,-0.02798,8.67E-03,-1.92E-02,0,0,0,Put,08/22/23,30.19%
20230905,20230915,meta,475.00,181.56,178.7,113.70%,-0.98894,4.80E-04,-0.05363,1.54E-02,-3.31E-02,0,0,0,Put,07/25/23,30.19%
20230905,20230915,meta,480.00,202.79,183.65,111.73%,-0.99409,2.70E-04,-0.02854,8.50E-03,-1.94E-02,0,0,0,Put,08/25/23,30.19%
20230905,20230915,meta,485.00,0,188.65,113.83%,-0.99415,2.70E-04,-0.02882,8.42E-03,-1.96E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,490.00,212.85,193.68,118.40%,-0.99033,1.73E-03,-0.04876,1.37E-02,-3.28E-02,0,0,0,Put,08/25/23,30.19%
20230905,20230915,meta,495.00,191.55,198.67,120.48%,-0.99041,4.00E-04,-0.04923,1.36E-02,-3.33E-02,0,0,0,Put,08/15/23,30.19%
20230905,20230915,meta,500.00,194.56,203.65,119.98%,-0.99433,2.50E-04,-0.02965,8.20E-03,-2.00E-02,0,0,0,Put,07/20/23,30.19%
20230905,20230915,meta,505.00,0,209.35,149.08%,-0.96445,1.72E-03,-0.21774,4.31E-02,-7.17E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,510.00,201.78,213.63,120.38%,-0.99609,1.80E-04,-0.02011,5.82E-03,-1.66E-02,0,0,0,Put,07/18/23,30.19%
20230905,20230915,meta,515.00,0,219.3,152.32%,-0.96694,8.90E-04,-0.20894,4.05E-02,-6.92E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,520.00,0,224.3,154.49%,-0.96725,8.70E-04,-0.2103,4.02E-02,-6.97E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,525.00,0,228.65,129.77%,-0.99456,2.20E-04,-0.03099,7.91E-03,-2.07E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,530.00,0,233.68,134.44%,-0.99094,3.40E-04,-0.05242,1.29E-02,-3.52E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,535.00,0,239.3,160.85%,-0.96809,8.20E-04,-0.21425,3.94E-02,-7.12E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,540.00,0,243.68,138.23%,-0.99106,4.60E-04,-0.0533,1.28E-02,-3.57E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,545.00,0,248.68,140.10%,-0.99111,3.20E-04,-0.05377,1.27E-02,-3.60E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,550.00,0,253.62,135.31%,-0.99627,1.50E-04,-0.0218,5.58E-03,-1.76E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,555.00,0,259.35,170.29%,-0.96779,7.80E-04,-0.22933,3.97E-02,-7.43E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,560.00,0,263.65,142.64%,-0.99479,1.90E-04,-0.03287,7.62E-03,-2.18E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,570.00,0,273.63,142.34%,-0.99633,1.40E-04,-0.02265,5.50E-03,-1.82E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,580.00,0,283.65,149.61%,-0.9949,1.80E-04,-0.03388,7.48E-03,-2.24E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,590.00,0,293.7,158.08%,-0.99071,3.00E-04,-0.06444,1.32E-02,-3.89E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,600.00,0,303.63,152.41%,-0.99641,1.30E-04,-0.02387,5.40E-03,-1.89E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,610.00,0,313.65,159.58%,-0.99503,1.60E-04,-0.03537,7.32E-03,-2.32E-02,0,0,0,Put,,30.19%
20230905,20230915,meta,620.00,0,324.35,194.62%,-0.97035,6.40E-04,-0.2443,3.70E-02,-8.03E-02,0,0,0,Put,,30.19%
20230906,20230908,meta,20.00,277.75,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,2,0,0,Call,09/05/23,39.75%
20230906,20230908,meta,30.00,267.6,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,5,0,0,Call,09/05/23,39.75%
20230906,20230908,meta,40.00,260.7,260.7,1269.30%,0.99554,5.00E-05,-0.92691,2.90E-03,2.09E-03,6,0,0,Call,09/05/23,39.75%
20230906,20230908,meta,50.00,0,250.8,1154.62%,0.99421,6.00E-05,-1.06427,3.66E-03,2.61E-03,0,0,0,Call,,39.75%
20230906,20230908,meta,60.00,0,240.8,1036.79%,0.99346,8.00E-05,-1.06523,4.08E-03,3.15E-03,0,0,0,Call,,39.75%
20230906,20230908,meta,70.00,0,230.75,927.25%,0.99314,9.00E-05,-0.99632,4.26E-03,3.69E-03,0,0,0,Call,,39.75%
20230906,20230908,meta,80.00,0,220.17,486.07%,0.99994,0.00E+00,-0.01813,5.00E-05,4.38E-03,0,0,0,Call,,39.75%
20230906,20230908,meta,90.00,210.16,211,815.61%,0.9892,1.60E-04,-1.30426,6.34E-03,4.71E-03,2,1,2,Call,09/05/23,39.75%
20230906,20230908,meta,100.00,198.69,201,747.77%,0.98818,1.90E-04,-1.29492,6.85E-03,5.24E-03,0,2,0,Call,08/29/23,39.75%
20230906,20230908,meta,110.00,189.65,190.33,541.97%,0.99656,9.00E-05,-0.32726,2.30E-03,5.96E-03,0,508,0,Call,08/31/23,39.75%
20230906,20230908,meta,120.00,179.98,180.75,596.14%,0.98924,2.10E-04,-0.95799,6.31E-03,6.37E-03,2,15,0.13,Call,09/05/23,39.75%
20230906,20230908,meta,130.00,149.26,170.8,554.80%,0.98756,2.60E-04,-1.01144,7.16E-03,6.88E-03,0,49,0,Call,08/25/23,39.75%
20230906,20230908,meta,140.00,160.17,160.8,509.46%,0.9865,3.10E-04,-0.99877,7.69E-03,7.41E-03,2,10,0.2,Call,09/05/23,39.75%
20230906,20230908,meta,150.00,150.05,150.85,473.16%,0.98447,3.70E-04,-1.04681,8.67E-03,7.93E-03,1,12,0.08,Call,09/05/23,39.75%
20230906,20230908,meta,155.00,142.33,145.7,434.81%,0.98662,3.60E-04,-0.85119,7.63E-03,8.24E-03,0,2,0,Call,08/31/23,39.75%
20230906,20230908,meta,160.00,137.6,140.25,314.40%,0.9976,1.10E-04,-0.154,1.66E-03,8.72E-03,0,6,0,Call,08/30/23,39.75%
20230906,20230908,meta,165.00,132.78,135.75,403.26%,0.9844,4.40E-04,-0.9009,8.70E-03,8.75E-03,0,81,0,Call,08/31/23,39.75%
20230906,20230908,meta,170.00,119.42,130.75,385.14%,0.98372,4.70E-04,-0.89334,9.03E-03,9.01E-03,0,23,0,Call,08/21/23,39.75%
20230906,20230908,meta,175.00,125.04,125.9,382.34%,0.97975,5.80E-04,-1.06379,1.09E-02,9.22E-03,1,11,0.09,Call,09/05/23,39.75%
20230906,20230908,meta,180.00,103.65,120.38,297.01%,0.99259,3.10E-04,-0.36424,4.56E-03,9.73E-03,0,6,0,Call,08/25/23,39.75%
20230906,20230908,meta,185.00,99.93,115.23,225.10%,0.9986,9.00E-05,-0.0844,1.02E-03,1.01E-02,0,1,0,Call,08/25/23,39.75%
20230906,20230908,meta,190.00,92.04,110.35,262.52%,0.99288,3.40E-04,-0.31587,4.40E-03,1.03E-02,0,23,0,Call,08/25/23,39.75%
20230906,20230908,meta,195.00,104.11,105.3,236.06%,0.99472,2.90E-04,-0.22748,3.38E-03,1.06E-02,2,12,0.17,Call,09/05/23,39.75%
20230906,20230908,meta,200.00,99.28,101.05,308.71%,0.97076,9.70E-04,-1.17038,1.48E-02,1.04E-02,4,4,1,Call,09/05/23,39.75%
20230906,20230908,meta,205.00,92.79,96,289.24%,0.97057,1.04E-03,-1.10482,1.49E-02,1.07E-02,0,29,0,Call,08/31/23,39.75%
20230906,20230908,meta,210.00,81.96,90.43,221.64%,0.98811,6.30E-04,-0.41183,6.89E-03,1.13E-02,0,12,0,Call,08/17/23,39.75%
20230906,20230908,meta,215.00,66.97,85.85,248.29%,0.97185,1.17E-03,-0.92026,1.43E-02,1.13E-02,0,4,0,Call,08/25/23,39.75%
20230906,20230908,meta,220.00,80.45,80.45,198.78%,0.98561,8.30E-04,-0.43502,8.12E-03,1.18E-02,2,5,0.4,Call,09/05/23,39.75%
20230906,20230908,meta,225.00,72.1,75.35,172.05%,0.99006,6.90E-04,-0.28595,5.89E-03,1.22E-02,0,30,0,Call,08/31/23,39.75%
20230906,20230908,meta,230.00,70,70.9,207.88%,0.96476,1.68E-03,-0.92937,1.73E-02,1.20E-02,0,37,0,Call,08/31/23,39.75%
20230906,20230908,meta,235.00,62.15,65.25,125.12%,0.99644,3.80E-04,-0.1085,2.38E-03,1.28E-02,0,68,0,Call,08/31/23,39.75%
20230906,20230908,meta,237.50,0,62.98,157.37%,0.98079,1.34E-03,-0.44297,1.04E-02,1.27E-02,0,63,0,Call,,39.75%
20230906,20230908,meta,240.00,57.96,60.3,128.51%,0.99183,7.80E-04,-0.19414,4.96E-03,1.30E-02,0,365,0,Call,08/31/23,39.75%
20230906,20230908,meta,242.50,0,57.9,137.56%,0.98415,1.30E-03,-0.33826,8.83E-03,1.30E-02,0,26,0,Call,,39.75%
20230906,20230908,meta,245.00,54.04,55.28,112.26%,0.99357,7.20E-04,-0.14829,4.02E-03,1.33E-02,1,33,0.03,Call,09/05/23,39.75%
20230906,20230908,meta,247.50,0,52.73,80.49%,0.99946,1.10E-04,-0.04467,4.20E-04,1.36E-02,0,15,0,Call,,39.75%
20230906,20230908,meta,250.00,49.3,50.43,122.65%,0.9804,1.75E-03,-0.35995,1.06E-02,1.34E-02,12,376,0.03,Call,09/05/23,39.75%
20230906,20230908,meta,252.50,43.15,48.2,135.66%,0.96202,2.74E-03,-0.65787,1.84E-02,1.32E-02,0,75,0,Call,08/30/23,39.75%
20230906,20230908,meta,255.00,43.35,45.4,108.78%,0.9807,1.94E-03,-0.32036,1.04E-02,1.36E-02,0,67,0,Call,08/31/23,39.75%
20230906,20230908,meta,257.50,40.15,42.83,94.93%,0.9868,1.61E-03,-0.21603,7.54E-03,1.39E-02,0,25,0,Call,08/31/23,39.75%
20230906,20230908,meta,260.00,40.2,40.7,116.43%,0.95661,3.56E-03,-0.63137,2.05E-02,1.35E-02,43,98,0.44,Call,09/05/23,39.75%
20230906,20230908,meta,262.50,38.7,37.75,70.45%,0.99536,8.60E-04,-0.09118,3.01E-03,1.43E-02,1,29,0.03,Call,09/05/23,39.75%
20230906,20230908,meta,265.00,34.79,35.43,88.21%,0.97408,3.07E-03,-0.33283,1.34E-02,1.41E-02,12,81,0.15,Call,09/05/23,39.75%
20230906,20230908,meta,267.50,29.55,33.35,103.34%,0.93914,5.25E-03,-0.72786,2.68E-02,1.36E-02,7,71,0.1,Call,09/05/23,39.75%
20230906,20230908,meta,270.00,31.28,30.27,61.98%,0.99026,1.89E-03,-0.12871,5.79E-03,1.46E-02,21,234,0.09,Call,09/05/23,39.75%
20230906,20230908,meta,272.50,27.75,27.75,51.82%,0.99455,1.36E-03,-0.08461,3.47E-03,1.48E-02,22,107,0.21,Call,09/05/23,39.75%
20230906,20230908,meta,275.00,25.45,25.45,67.02%,0.96364,5.35E-03,-0.33542,1.77E-02,1.45E-02,57,538,0.11,Call,09/05/23,39.75%
20230906,20230908,meta,277.50,22.8,22.8,50.53%,0.98317,3.72E-03,-0.15716,9.29E-03,1.49E-02,52,140,0.37,Call,09/05/23,39.75%
20230906,20230908,meta,280.00,20.63,20.63,62.95%,0.93587,8.97E-03,-0.47688,2.79E-02,1.43E-02,77,912,0.08,Call,09/05/23,39.75%
20230906,20230908,meta,282.50,17.85,17.85,44.26%,0.96961,6.99E-03,-0.20904,1.53E-02,1.50E-02,32,214,0.15,Call,09/05/23,39.75%
20230906,20230908,meta,285.00,15.61,15.61,49.56%,0.92481,1.29E-02,-0.42878,3.15E-02,1.44E-02,347,658,0.53,Call,09/05/23,39.75%
20230906,20230908,meta,287.50,14.35,13.13,43.53%,0.91335,1.63E-02,-0.41988,3.51E-02,1.43E-02,253,600,0.42,Call,09/05/23,39.75%
20230906,20230908,meta,290.00,10.75,10.75,39.91%,0.88283,2.22E-02,-0.47322,4.37E-02,1.39E-02,651,937,0.69,Call,09/05/23,39.75%
20230906,20230908,meta,292.50,8.75,8.75,41.72%,0.80537,2.97E-02,-0.67229,6.12E-02,1.28E-02,305,718,0.42,Call,09/05/23,39.75%
20230906,20230908,meta,295.00,6.77,6.77,40.47%,0.72662,3.70E-02,-0.77871,7.39E-02,1.16E-02,2349,2574,0.91,Call,09/05/23,39.75%
20230906,20230908,meta,297.50,5.11,5.11,40.53%,0.62566,4.21E-02,-0.87995,8.42E-02,1.00E-02,5437,2821,1.93,Call,09/05/23,39.75%
20230906,20230908,meta,300.00,3.66,3.66,39.96%,0.51659,4.49E-02,-0.90673,8.86E-02,8.30E-03,17976,5337,3.37,Call,09/05/23,39.75%
20230906,20230908,meta,302.50,2.6,2.6,40.68%,0.40739,4.30E-02,-0.89447,8.62E-02,6.56E-03,8278,2442,3.39,Call,09/05/23,39.75%
20230906,20230908,meta,305.00,1.73,1.73,40.56%,0.30532,3.89E-02,-0.80274,7.79E-02,4.93E-03,18221,6785,2.69,Call,09/05/23,39.75%
20230906,20230908,meta,307.50,1.12,1.12,40.81%,0.21881,3.26E-02,-0.67847,6.56E-02,3.54E-03,3544,2353,1.51,Call,09/05/23,39.75%
20230906,20230908,meta,310.00,0.7,0.7,41.10%,0.14997,2.55E-02,-0.53874,5.18E-02,2.43E-03,6757,5791,1.17,Call,09/05/23,39.75%
20230906,20230908,meta,312.50,0.42,0.42,41.36%,0.09811,1.88E-02,-0.40183,3.85E-02,1.59E-03,2267,2351,0.96,Call,09/05/23,39.75%
20230906,20230908,meta,315.00,0.26,0.26,42.24%,0.06432,1.34E-02,-0.29785,2.79E-02,1.04E-03,2319,4060,0.57,Call,09/05/23,39.75%
20230906,20230908,meta,317.50,0.15,0.15,42.66%,0.03968,9.03E-03,-0.2046,1.90E-02,6.40E-04,4142,1048,3.95,Call,09/05/23,39.75%
20230906,20230908,meta,320.00,0.09,0.09,43.54%,0.02489,6.02E-03,-0.14192,1.29E-02,4.00E-04,5181,3970,1.31,Call,09/05/23,39.75%
20230906,20230908,meta,322.50,0.07,0.07,46.15%,0.01892,4.50E-03,-0.11923,1.03E-02,3.10E-04,1679,689,2.44,Call,09/05/23,39.75%
20230906,20230908,meta,325.00,0.04,0.04,46.63%,0.01135,2.87E-03,-0.07758,6.61E-03,1.80E-04,886,2518,0.35,Call,09/05/23,39.75%
20230906,20230908,meta,327.50,0.03,0.03,48.74%,0.00841,2.11E-03,-0.06238,5.09E-03,1.40E-04,657,376,1.75,Call,09/05/23,39.75%
20230906,20230908,meta,330.00,0.02,0.02,50.06%,0.00568,1.45E-03,-0.04526,3.60E-03,9.00E-05,583,1175,0.5,Call,09/05/23,39.75%
20230906,20230908,meta,332.50,0.02,0.02,53.57%,0.00534,1.29E-03,-0.04585,3.41E-03,9.00E-05,166,339,0.49,Call,09/05/23,39.75%
20230906,20230908,meta,335.00,0.01,0.01,53.13%,0.00285,7.40E-04,-0.02587,1.94E-03,5.00E-05,287,840,0.34,Call,09/05/23,39.75%
20230906,20230908,meta,340.00,0.01,0.01,59.54%,0.00256,6.00E-04,-0.02638,1.77E-03,4.00E-05,512,1358,0.38,Call,09/05/23,39.75%
20230906,20230908,meta,345.00,0.01,0.01,65.79%,0.00234,5.00E-04,-0.02684,1.63E-03,4.00E-05,46,1212,0.04,Call,09/05/23,39.75%
20230906,20230908,meta,350.00,0.01,0.01,71.90%,0.00216,4.30E-04,-0.02724,1.51E-03,4.00E-05,32,1826,0.02,Call,09/05/23,39.75%
20230906,20230908,meta,355.00,0.01,0.01,77.86%,0.00201,3.70E-04,-0.02761,1.41E-03,3.00E-05,2,995,0,Call,09/05/23,39.75%
20230906,20230908,meta,360.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,239,0,Call,08/31/23,39.75%
20230906,20230908,meta,365.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,212,0,Call,08/31/23,39.75%
20230906,20230908,meta,370.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,503,0,Call,08/31/23,39.75%
20230906,20230908,meta,375.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,327,0,Call,08/28/23,39.75%
20230906,20230908,meta,380.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,304,0,Call,08/25/23,39.75%
20230906,20230908,meta,385.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,69,0,Call,08/24/23,39.75%
20230906,20230908,meta,390.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,290,0,Call,08/31/23,39.75%
20230906,20230908,meta,395.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,112,0,Call,08/24/23,39.75%
20230906,20230908,meta,400.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,128,0,Call,08/24/23,39.75%
20230906,20230908,meta,405.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,172,0,Call,08/17/23,39.75%
20230906,20230908,meta,410.00,0.06,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,4,0,Call,08/11/23,39.75%
20230906,20230908,meta,415.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,3,0,Call,08/28/23,39.75%
20230906,20230908,meta,420.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Call,08/16/23,39.75%
20230906,20230908,meta,425.00,0.2,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5,0,Call,07/31/23,39.75%
20230906,20230908,meta,430.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,435.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,440.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,445.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,450.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,455.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,460.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,465.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,470.00,0.01,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,5,0,Call,08/31/23,39.75%
20230906,20230908,meta,475.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,480.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,485.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,490.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,495.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,500.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,510.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,520.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,10,0,Call,,39.75%
20230906,20230908,meta,530.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,540.00,0.02,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,1,0,Call,07/31/23,39.75%
20230906,20230908,meta,550.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,560.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,570.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,580.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
20230906,20230908,meta,590.00,0,0,0.00%,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,Call,,39.75%
